date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:01	6909/6909	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:50%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/footer-bg-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/footer-bg-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:26:01	1448/1448	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/logo-orange.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/logo-orange.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:02	1468/1468	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/logo-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/logo-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:02	23335/23335	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about/about-4.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about/about-4.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:03	10698/10698	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about/about-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about/about-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:03	11006/11006	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about/about-6.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about/about-6.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:03	5264/5264	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about/shape-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about/shape-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:04	9665/9665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:50%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/ser-3-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/ser-3-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:04	5768/5768	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-5.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-5.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:04	4452/4452	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-6.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-6.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:04	519654/519654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2004:55:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:05	5499/5499	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-7.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-7.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:05	20219/20219	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/counter-2-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/counter-2-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:05	1116/1116	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-5.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-5.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:05	1110/1110	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-6.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-6.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:06	1266/1266	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-7.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-7.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:06	1446/1446	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-8.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-8.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:06	16948/16948	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-4.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-4.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:07	48222/48222	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2002:47:19%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:07	8164/8164	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testimonial-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testimonial-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:07	1273/1273	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/quote-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/quote-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:07	6858/6858	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testimonial-4.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testimonial-4.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:08	32435/32435	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/contact-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/contact-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-3.html)
11:26:08	48058/48058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:16%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/hero-4-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/hero-4-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:08	37473/37473	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-shape-4.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-shape-4.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:09	115866/115866	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2006:35:16%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-4.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-4.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:09	3644/3644	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/features-4-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/features-4-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:09	1853/1853	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-9.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-9.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:09	1128/1128	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-10.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-10.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:10	938/938	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-11.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-11.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:10	5750/5750	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about-sm-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about-sm-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:10	1247/1247	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/sign-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/sign-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:10	25121/25121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg//features-6-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/features-6-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:11	1234/1234	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-6.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-6.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:11	1121/1121	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-7.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-7.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:11	919/919	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-8.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-8.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:12	1513/1513	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/quote-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/quote-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:12	152365/152365	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testi-5.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testi-5.png	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:12	16324/16324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/l-blog-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/l-blog-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:13	12786/12786	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/l-blog-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/l-blog-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:14	10969/10969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/l-blog-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/l-blog-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:14	34941/34941	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/subscribe-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/subscribe-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:14	8322/8322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:39:08%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/footer-bg-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/footer-bg-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-4.html)
11:26:15	8772/8772	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-5-shape.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-5-shape.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:15	84782/84782	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:20%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:15	11009/11009	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-5-shape-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-5-shape-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:15	64571/64571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2005:13:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:15	17100/17100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:20%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-6.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-6.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:16	61375/61375	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2005:29:37%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-7.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-7.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:16	107826/107826	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2002:04:01%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-img-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-img-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:16	44548/44548	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2010:19:23%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-img-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-img-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:17	21758/21758	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/counter-bg-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/counter-bg-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:17	1127/1127	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-5.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-5.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:17	1155/1155	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-12.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-12.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:18	21121/21121	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2006:35:20%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/testi-bg-5.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/testi-bg-5.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:18	14155/14155	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:20%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/cta-4-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/cta-4-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:18	2760/2760	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/cta-icon.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/cta-icon.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:19	4667/4667	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/faq-1.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/faq-1.png	(from https://thepixelcurve.com/html/techmax/techmax/index-5.html)
11:26:19	44375/44375	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/ab-contact.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/ab-contact.jpg	(from https://thepixelcurve.com/html/techmax/techmax/about.html)
11:26:20	30445/30445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-4.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-4.jpg	(from https://thepixelcurve.com/html/techmax/techmax/team.html)
11:26:20	18802/18802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-6.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-6.jpg	(from https://thepixelcurve.com/html/techmax/techmax/team.html)
11:26:21	165322/165322	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2002:12:33%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/team.html)
11:26:21	25913/25913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-7.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-7.jpg	(from https://thepixelcurve.com/html/techmax/techmax/team.html)
11:26:22	41576/41576	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-8.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-8.jpg	(from https://thepixelcurve.com/html/techmax/techmax/team.html)
11:26:22	17976/17976	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill-img-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill-img-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/service.html)
11:26:22	1047543/1047543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2002:35:57%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/page-banner.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/page-banner.jpg	(from https://thepixelcurve.com/html/techmax/techmax/about.html)
11:26:22	15787/15787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-4.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-4.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog.html)
11:26:23	58256/58256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:27:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-5.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-5.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog.html)
11:26:23	53383/53383	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:29:55%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-6.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-6.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog.html)
11:26:23	82705/82705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:30:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-7.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-7.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog.html)
11:26:24	64716/64716	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:33:23%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-8.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-8.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog.html)
11:26:24	13997/13997	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-9.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-9.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog.html)
11:26:24	27698/27698	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-s-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-s-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog-standard.html)
11:26:24	122974/122974	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:41:30%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-s-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-s-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog-standard.html)
11:26:25	31856/31856	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-s-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-s-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/blog-standard.html)
